id,text,label,permalink,label_id
48594855,"Meetup.com login appears to be exceeding its reCAPTCHA Enterprise quota I was trying to log into Meetup today and got this on the login form (preventing me from logging in): ""This site is exceeding reCAPTCHA Enterprise free quota."" https://imgur.com/a/nkVUpTi Is this a common failure mode for large sites using reCAPTCHA Enterprise, or does it suggest a billing/configuration issue?",ask_hn,https://news.ycombinator.com/item?id=48594855,0
48615924,How do we prevent Bitrot?,story,https://news.ycombinator.com/item?id=48615924,2
48539681,"Are we asking the right questions? As AI advancements continue at a pace I believed to be unsustainable up until not long ago, I see folks in the tech industry falling in one of these two groups: - hypers, extremely happy to see ""reasoning"" becoming a commodity and thinking that they'll finally be able to heal their inferiority complex - detractors, trying to cope with the current situation by highlighting the limitation of AI There's many sub categories of course, but those are the main ones I notice. What I can't understand is why the discussion doesn't go deeper. We don't need AI to be that",ask_hn,https://news.ycombinator.com/item?id=48539681,0
48618170,Are You a Workaholic? I know I am. I need to chill. Sloth bad but the opposite too.,ask_hn,https://news.ycombinator.com/item?id=48618170,0
48616239,"Pyor – A desktop PR reviewer for the diffs GitHub chokes on Show HN: Pyor - A better alternative to Github for reviewing PRs since the introduction of AI, the bottleneck for shipping code shifted from producing code to reviewing it, and the PR reviewing experience on Github is lackluster, leaving a lot to be desired. my team now ships too much code and it sits in review for too long, review AI code is not easy and we need a better tool to review code, especially on large PRs. So I built Pyor, a website and a performant desktop app to review code at least 3x faster compared to Github (from expe",show_hn,https://news.ycombinator.com/item?id=48616239,1
48616286,Moving beyond fiat-based: A tensor-network model for resource-abundance,story,https://news.ycombinator.com/item?id=48616286,2
48596140,Avera – a deterministic check that proves no regression was introduced,show_hn,https://news.ycombinator.com/item?id=48596140,1
48592083,Are companies still hiring data scientists?,ask_hn,https://news.ycombinator.com/item?id=48592083,0
48618565,Apple Internals: Swift in the Kernel,story,https://news.ycombinator.com/item?id=48618565,2
48598051,Brain Frog – Can you be random enough for 11 lines of JavaScript?,show_hn,https://news.ycombinator.com/item?id=48598051,1
48613944,"What are your parameter count estimates for Opus 4.8 and GPT-5.5? I know frontier labs keep their flagship sizes top secret, but I'm curious what the current engineering consensus is.",ask_hn,https://news.ycombinator.com/item?id=48613944,0
48612432,"MiniPCs.zip (charting the pareto frontier of MiniPCs) Quick blogpost [here]( https://luke.zip/posts/pareto-pcs/ ) - the overall idea is to chart out the thousands of Mini PCs by benchmark and reveal the Pareto Front so you can get the most Compute per Dollar. Definitely a labor of love as I have a number of Mini PCs for my ""homelab"" (TrueNAS, piHole, Plex, basic stuff). It uses Gemini to extract specs from listings (since they're not often strongly categorized).",show_hn,https://news.ycombinator.com/item?id=48612432,1
48553916,"What have you used natural language identification tools for? I am curious about real world use cases for natural language identification. If you have used language ID tools before, what was your use case? I would like to hearing about: - How much text/data you were dealing with - What tools or libraries you used - Whether the result was good enough in production or only for preprocessing - If the performance, speed, of the tool was a problem - Any common problems you ran into",ask_hn,https://news.ycombinator.com/item?id=48553916,0
48591639,Clear lang – The spec is the code,show_hn,https://news.ycombinator.com/item?id=48591639,1
48617710,The stuff nobody tells you about startup marketing,story,https://news.ycombinator.com/item?id=48617710,2
48618677,Secure Boot certificate changes in 2026: Guidance for RHEL environments,story,https://news.ycombinator.com/item?id=48618677,2
48617387,Softmax-free ~354M: tile-skip kernels for long-context VRAM savings (sparse),story,https://news.ycombinator.com/item?id=48617387,2
48618411,Why do sports stadiums have different names for the World Cup? Here's the reason,story,https://news.ycombinator.com/item?id=48618411,2
48604799,"Adding congestion control and retry tokens to a reliable UDP transport I've been experimenting with USTP-Secure, a reliable UDP transport I've been building. The latest version adds: Optional congestion control Retry tokens to reduce amplification risk Optional cleartext + HMAC mode (integrity without encryption) Authenticated ACK/NACK packets One design choice I'm still thinking about is congestion control for an intentionally unordered reliable transport. Unlike TCP, USTPS doesn't enforce ordered delivery at the transport layer. Missing packets can be retransmitted selectively while newer pa",ask_hn,https://news.ycombinator.com/item?id=48604799,0
48617941,Retrocomputing with Clash – Haskell for FPGA Hardware Design,story,https://news.ycombinator.com/item?id=48617941,2
48618111,An AI video prompt cookbook for image-to-video workflows,show_hn,https://news.ycombinator.com/item?id=48618111,1
48610422,Mitos – N-way live copy-on-write fork of running Firecracker microVMs,show_hn,https://news.ycombinator.com/item?id=48610422,1
48571088,"Clone any fashion video with AI Mohit here, cofounder of Clone. We help fashion brands clone any viral reel/tiktok 1:1, with their products, and an AI model. Here's a quick demo of the results: https://www.youtube.com/shorts/91vXGTqe6Os?feature=share Why we built this? Current methods to create AI first videos are messy. They do help you create an AI video, but the video isn't engaging. Main reasons being: 1. Making it via text to video has its own set of randomness. 2. If you're making it by animating keyframes, it gets super painful to create those keyframes for every segment, and then anima",ask_hn,https://news.ycombinator.com/item?id=48571088,0
48595300,"Is anyone else leaving AUR? I'm spending a lot of my time removing AUR packages for alternatives in the official Archlinux repositories. I've shifted from Dropbox to RClone, from acpilight to brightnessctl, from spotify to spotify-launcher and so on. Has anyone else having the same trust problem? Also, how do you stay updated with the situation? I work in a corporate environment and malware is a no-go.",ask_hn,https://news.ycombinator.com/item?id=48595300,0
48591061,AutomateOrNot – decide if you should automate a test,show_hn,https://news.ycombinator.com/item?id=48591061,1
48617776,"There are only two file formats, txt and zip (explainer)",story,https://news.ycombinator.com/item?id=48617776,2
48593225,AA-Briefcase: a frontier knowledge work evaluation,show_hn,https://news.ycombinator.com/item?id=48593225,1
48554072,What do people think of Apple's Siri? I'm curious of what people really think of Siri. Most of the things I've heard are pretty negative but is it just that Apple can't build a good enough assistant or is that people just don't interacting with one (in this specific way)? Would love to hear any thoughts!,ask_hn,https://news.ycombinator.com/item?id=48554072,0
48599768,Claude Code for talking to potential customers,show_hn,https://news.ycombinator.com/item?id=48599768,1
48582803,Tools for checking traffic of website subpages I want to check the traffic and traffic sources of subdomains on various platforms. Are there any reliable tools besides Semrush and SimilarWeb?,ask_hn,https://news.ycombinator.com/item?id=48582803,0
48617605,We Do Not Build for Humans,story,https://news.ycombinator.com/item?id=48617605,2
48618379,How the social media ban could reshape how all of us use the internet,story,https://news.ycombinator.com/item?id=48618379,2
48548060,Looking for a front end dev to help me build a math website zero ai use pls,ask_hn,https://news.ycombinator.com/item?id=48548060,0
48617264,Geo-engineering to protect against solar storms,story,https://news.ycombinator.com/item?id=48617264,2
48602732,https://bill.today –> use a local folder to do your billing,show_hn,https://news.ycombinator.com/item?id=48602732,1
48603214,What is the cutting edge research in compilers and PLT? Sort of like what Rust was back in 2012.,ask_hn,https://news.ycombinator.com/item?id=48603214,0
48618885,Android developer verification: Building a safer ecosystem together,story,https://news.ycombinator.com/item?id=48618885,2
48616865,Maco – Let your agent rg a filesystem of MCP tools and run them as code,story,https://news.ycombinator.com/item?id=48616865,2
48619314,"Gsocket Alternative, Hgsocket",story,https://news.ycombinator.com/item?id=48619314,2
48572080,"Does it make sense to buy Mac Studio and run local models? Considering it has again been proved with Fable that building your own business success dependent on other people's platforms is very risky, would you consider building your own stack? Perhaps not for coding, but for research and other tasks? If so, what combination of models could be the sweet spot?",ask_hn,https://news.ycombinator.com/item?id=48572080,0
48608578,"Advent of recorded music is much like a BEC I observe that the advent of recorded music resembles a Bose-Einstein Condensate. Before recorded music, live performance operated like a fluid, high entropy gas phase. Every performance was a localized, unrepeatable wave function–fundamentally moving and unique each performance. The advent of recording technology acted as a quantum cooling mechanism. It trapped the sound waves into a fixed state, collapsing in infinite fluid variations into a single, frozen, identical format of data. When millions of people across the globe listen to the exact same",ask_hn,https://news.ycombinator.com/item?id=48608578,0
48607670,"F1l0 – Fitness Logger I build this self-hostable, PWA-ready fitness tracking app. This is less about the app itself, there are probably dozens of them out there. This is more about me being fascinated about the idea of ""personal apps"": AI enables us to just build something that perfectly fits our indivual requirements - like a tailor-made suit. None of the apps I know matched my requirements, some of them come with a subscription, some required an account. So I build F1L0. It would even work as a static HTML page with no backend services - like on GH Pages. I just needed a backend to add synch",show_hn,https://news.ycombinator.com/item?id=48607670,1
48617430,The Web Is for People,story,https://news.ycombinator.com/item?id=48617430,2
48600117,Hypothesis is all you need AI generates code. Humans generate hypotheses. Hypothesis is all you need. Everything else can be automated.,ask_hn,https://news.ycombinator.com/item?id=48600117,0
48600226,Leadmux – A Lead Generation Platform I built this internally for myself to start a leadgen company but saw that it might be useful to others. It's not just a form / form builder. There is: - built in analytics - email / phone validation - integrations to send leads somewhere - fast load times - complex routing options Would love to hear your feedback.,show_hn,https://news.ycombinator.com/item?id=48600226,1
48573190,"Successful entrepreneurs and indie hackers, enlighten me Successful entrepreneurs and indie hackers, I'm curious about where your best idea(s) came and what your own path looks like. - I just turned 18 and finished school and I'm about to get into a university for engineering in Greece. - I have some pressure for inside to build wealth despite not needing it to survive. - I have many interests including programming, spearfishing, financial markets, computing, building in general (software and/or hardware). I have a large list of pain points, ideas, things missing from the world (~500 items) wi",ask_hn,https://news.ycombinator.com/item?id=48573190,0
48555543,"Why aren't hardware passkeys used for access token creation? So I was thinking, with all these sophisticated attacks on package managers, that I should use a yubikey more. One problem I wanted to solve for myself, is that each morning, open my fine grained access token tab on github, regenerate the key for the gh cli with 1 day expiry. Paste this into my small cli wrapper, and now even if someone gained access to my filesystem, my private key is on the hardware key, my gh cli token will expire shortly. It got me thinking, why isnt there CLI level fido2 support for common AI services and github",ask_hn,https://news.ycombinator.com/item?id=48555543,0
48608715,"Acton – A Better Term for the Observer in Quantum Mechanics The standard term ""observer particle"" feels passive, misleading, and incomplete. I propose ACTON as a replacement — an active, irreversible physical interaction that permanently stamps non-fungible reality onto the universe. I arrived at this word because I was looking for the point where particles stop being fungible. Protons, neutrons, and electrons are all fungible and essentially recyclable in the universe. An Acton is the moment when these interchangeable particles become part of a unique, localized history. Example: A brand-new",ask_hn,https://news.ycombinator.com/item?id=48608715,0
48601019,How do you get feedback for beta apps Long story short - building an app in iOS and so far been sharing with friends family and LinkedIn circle to get feedback but often feel like since they know me the reviews are mostly stellar and positive . So where do we get critical feedback. This is going to be a free app so obviously looking for free feedback Is show HN the place? I thought that was for apps in prod!,ask_hn,https://news.ycombinator.com/item?id=48601019,0
48534205,"Tlbic: A shared prompt for humanity and the future of ASI Hello everyone, I’m sharing the 6th edition of the TLBIC (Time-Limited Local Basic Income Credit) proposal. In this version, I added a foundational “question”—a prompt addressed both to us as humans and to the AI systems that may eventually evolve toward ASI. If, in your own work or conversations with AI, you ever find a moment where such a question feels meaningful, I would be glad if it proves useful. My hope is simply that something in this document resonates with you or sparks reflection. As a reminder to myself, I intend to continu",ask_hn,https://news.ycombinator.com/item?id=48534205,0
48617038,"Horcrux – Distributed, Zero-Trust Secret Manager",story,https://news.ycombinator.com/item?id=48617038,2
48535760,Lsp85 – an lsp for the Intel 8085 assembly An lsp written for the intel 8085 microprocessor assembly written in rust. https://github.com/shri-acha/lsp85,ask_hn,https://news.ycombinator.com/item?id=48535760,0
48592529,"PinLeads PinLeads is a lead generation platform for finding business contacts and building prospect lists. Search for businesses, collect contact information, filter results, export leads to CSV, or send them directly into your existing CRM and automation workflows. Website: https://pinleads.org",show_hn,https://news.ycombinator.com/item?id=48592529,1
48598408,"New anonymous-by-default social, open for public access pipoke: a social app where every single action is a signed on-chain transaction on octra. best used via chrome (desktop) and mises browser (mobile) official walkthrough: https://www.pipoke.chat/tour support help: https://discord.com/channels/1487821702028071067/1517487209102442636",ask_hn,https://news.ycombinator.com/item?id=48598408,0
48609200,"Macro-template, table-driven code generation for Rust",show_hn,https://news.ycombinator.com/item?id=48609200,1
48583012,"Perfect code, zero ROI: How do you fix ""conceptual bugs""? When outsourcing AI, building the wrong thing is worse than writing bad code. How do you keep remote developers aligned with your business goals?",ask_hn,https://news.ycombinator.com/item?id=48583012,0
48619048,Prompt Caching: Just do it,story,https://news.ycombinator.com/item?id=48619048,2
48618226,David Ahl's Basic Computer Games Ported to C,story,https://news.ycombinator.com/item?id=48618226,2
48542064,"Hetzner increased dedicated server prices 3-4x A few months after raising prices ~30%, Hetzner has increased bare metal pricing again, this time by 3-4x: AX102: €124 -> €454 AX162 (256GB): €244 -> €844",ask_hn,https://news.ycombinator.com/item?id=48542064,0
48539057,"Why are Spec-kit specs like that Every spec-driven dev tool I've researched assumes an engineer writes the spec at the keyboard, as they're about to build. But that feels too late - the intent & delivery processes behind the work mean it likely got hashed out some time earlier in a doc / ticket / meeting, written into Confluence and/or Jira, losing a bit of fidelity each time, so what the engineer writes in the spec is really a copy of a copy. And where I work the non-engineers can't even get into GitHub, so a spec living next to the code isn't accessible to the product folks and designers who",ask_hn,https://news.ycombinator.com/item?id=48539057,0
48535569,"CoCoMS (Construction Correspondence Management System) I released yesterday version 2 of CoCoMS, a F/OSS licensed (GNU GPL) Laravel PHP document management app. CoCoMS is a modern Laravel 12 application for managing construction project correspondence, documents, and communications. It provides role-based access control, file management, full-text search, and organized tagging of documents. Why CoCoMS came to life? Simply because I wanted to scratch an itch! I wanted to create a simple yet powerful web-based document management system specifically for the management of correspondence generated",ask_hn,https://news.ycombinator.com/item?id=48535569,0
48607196,An online crate digging tool to discover music you can buy and stream,show_hn,https://news.ycombinator.com/item?id=48607196,1
48604232,Will programmers write more efficient code during the memory shortage? Maybe there will even be more interest in the invention and use of more advanced algorithms and data structures that use less memory?,ask_hn,https://news.ycombinator.com/item?id=48604232,0
48606997,"Will we start seeing tools for LLM use? Many projects and addons exists to reduce the verbosity on standard bash / git /npm etc. Commands that agents pass regularly as tools to LLMs. (eg. rtk, headroom, lean-ctx). Tool output compression does yield good token savings. Though it can lead to increased turns - effectively nullifying the per turn token savings. This is the current topology. Are we going to see a class of products and libraries that structure o/p to what models want to see?",ask_hn,https://news.ycombinator.com/item?id=48606997,0
48614229,"Codeflowmap – map a codebase's read/write/auth data flows I've been vibe-coding tools to automate chunks of my consulting work, fell down a rabbit hole, and started building actual products. Suddenly I'm in a world of unknown-unknowns and known-unknowns. One of the bigger things to solve was understanding code the LLM generated that I didn't fully grasp. What does it touch? What reads and writes where? Is the auth path where I think it is? So I built codeflowmap. Point it at a repo and it maps the dependency and call graph, then surfaces the read / write / auth paths between files and function",show_hn,https://news.ycombinator.com/item?id=48614229,1
48597707,ThoughtSapien – An AI tutor that teaches through structured lessons,show_hn,https://news.ycombinator.com/item?id=48597707,1
48618371,Developer ends Fornjot (CAD kernel) development,story,https://news.ycombinator.com/item?id=48618371,2
48617412,"China unveils a portable anti-drone laser that can down drones from 1,600ft away",story,https://news.ycombinator.com/item?id=48617412,2
48617782,The case against geometric algebra (2024),story,https://news.ycombinator.com/item?id=48617782,2
48618610,Erasing Existentials,story,https://news.ycombinator.com/item?id=48618610,2
48617129,A neuro-adaptive OS concept for energy efficiency and execution-path attestation,story,https://news.ycombinator.com/item?id=48617129,2
48618332,Local Inference,story,https://news.ycombinator.com/item?id=48618332,2
48616819,I built a real-time trading platform with an AI; then the clock started lying,story,https://news.ycombinator.com/item?id=48616819,2
48548167,"How much better has Fable been at design, really? Hi Hacker News. We all know about the coming and going of Claude Fable. On X/Twitter, I have been seeing a lot of discourse about the great new capabilities it has, specifically for UI and design and game development. However, I suspect a lot of this is really just because we have never tried to attempt this with Claude Opus 4.8. For example, the Three.js scenes I keep on seeing: I feel like they could have been attempted with Opus 4.8 with just a bit more effort and prompting? For example, while Fable created the paper airplanes for my landing",ask_hn,https://news.ycombinator.com/item?id=48548167,0
48548514,"How long have you been looking for a job? For me personally, I was laid off around a year and 3 months ago. I've gotten many interviews but no success. Just wondering how it's going for others. For context I'm a software engineer (unexpected, I know).",ask_hn,https://news.ycombinator.com/item?id=48548514,0
48616674,Governing AI-agent actions via a network intent layer (NILScript),story,https://news.ycombinator.com/item?id=48616674,2
48536482,"Data source used for training Anthropic's Mythos? This question came up from a tangential discussion. Some one was asking suggestions about systems architecture. I suggested them to look into RCA (root cause analysis) for some big scale failures. Hard part is to find this kind of data publicly. This prompted the question about the data source for Mythos/Fable training. The security bugs reports, fixes are somewhat of a sensitive private collections. I did check the documentation from Anthropic on this, it only mentions the usage of publicly accessible data. Any ideas how Anthropic would have g",ask_hn,https://news.ycombinator.com/item?id=48536482,0
48597521,"Sideffect – Effect like syntax for Cloudflare Workflows heya HN, Sideffect is a library I built that lets you define Cloudflare Workflows as composable typed steps in a syntax similar Effect-TS. It comes with a Vite plugin that scans your code using the Typescript AST and automatically generates the Workflow bindings, env types, and wrangler config. - Workflow steps are reusable typed activities (with payload + result runtime validating schemas) - You compose them into layers with readable code (no ugly workflow entry class) - No need to manually edit wrangler.toml/jsonc for workflows - You us",show_hn,https://news.ycombinator.com/item?id=48597521,1
48617625,Dialog Society: Ezra Klein Comments,story,https://news.ycombinator.com/item?id=48617625,2
48615993,SUV buyers undeterred by warnings of risk to pedestrians,story,https://news.ycombinator.com/item?id=48615993,2
48618495,"Backporting bug fixes is dead, Project Valkey now sends in the bots",story,https://news.ycombinator.com/item?id=48618495,2
48548530,"Active GitHub accounts (probably) delivering malware, now what? I came across these two accounts that probably are up to no good: 1) silverstewardvice and 2) RadianFinancialHelix. Both joined and created repos the same day (Jun 7, 2026) and began their activity 2 days ago. They pretend to be projects related to the game Terraria, nothing to download in the repos but instead points to external site (https://telegra.ph) for download, both using the same URL (site/Setup-06-13-3). The telegra.ph site in turn points to https://webxpl.fun/ to ""Download from Official Website"" and to a zip-file if you",ask_hn,https://news.ycombinator.com/item?id=48548530,0
48608707,Zero-config session-taste packer for AI agents,show_hn,https://news.ycombinator.com/item?id=48608707,1
48615877,"I made an AI video of alexpotato's comment about his stockbroker dad Link to the comment: https://news.ycombinator.com/item?id=48302991 Sorry I made your dad bald... he was bald, right?",show_hn,https://news.ycombinator.com/item?id=48615877,1
48615879,The Midjourney Scanner,story,https://news.ycombinator.com/item?id=48615879,2
48619434,Cointegration and Long-Horizon Forecasting (2025),story,https://news.ycombinator.com/item?id=48619434,2
48607644,I'm building a free TradingView alternative,show_hn,https://news.ycombinator.com/item?id=48607644,1
48619159,Crawling BitTorrent DHTs for Fun and Profit [pdf],story,https://news.ycombinator.com/item?id=48619159,2
48594782,Sakha – An AI employee – onboarding tool for businesses,show_hn,https://news.ycombinator.com/item?id=48594782,1
48602191,"Fate – a joke horoscope generator utility for Linux pids Was bored and made a joke utility - a homage to the classic unix ""fortune"" command. Supplying a PID gives you a daily fortune and lucky syscalls.",show_hn,https://news.ycombinator.com/item?id=48602191,1
48590279,In-Browser FAQ LLM I am building a platform that allows users to create their own FAQ AI with their own FAQ data. It runs in a static site that can be embedded into a website. Link is to the GitHub pages site!,show_hn,https://news.ycombinator.com/item?id=48590279,1
48614286,Agentic coding workflows built on Git worktrees and task evidence,show_hn,https://news.ycombinator.com/item?id=48614286,1
48618855,An Autism Challenge,story,https://news.ycombinator.com/item?id=48618855,2
48615798,What are your Favorite Lobste.rs Comments?,story,https://news.ycombinator.com/item?id=48615798,2
48614399,Rlsgate – Block the Supabase RLS leak before you deploy (CLI),show_hn,https://news.ycombinator.com/item?id=48614399,1
48609379,PatinaTab – Dark mode widget dashboard extension for Chrome/Firefox,show_hn,https://news.ycombinator.com/item?id=48609379,1
48602312,Kivvy – Divvy/Magnet-style window snapping for KDE Plasma,show_hn,https://news.ycombinator.com/item?id=48602312,1
48615953,"The videogame market is as big as ever, with PC leading growth [pdf]",story,https://news.ycombinator.com/item?id=48615953,2
48618555,Robotics Teams Are Rebuilding the Data Stack from Scratch,story,https://news.ycombinator.com/item?id=48618555,2
